0033_G2A3E1S0C1_KMA_000749|가슴에 덩어리가 뭉쳐 올라 몸을 담벼락에 기대었다.|가슴에 덩어리가 뭉쳐 올라 몸을 담벼락에 기대었다.
0033_G2A3E1S0C1_KMA_001689|이 생각에 그녀는 편안히 앉아 기다렸다.|이 생각에 그녀는 편안히 앉아 기다렸다.
0033_G2A3E1S0C1_KMA_001641|선생님의 말씀이 어려워 저희끼리 장난을 칩니다.|선생님의 말씀이 어려워 저희끼리 장난을 칩니다.
0033_G2A3E1S0C1_KMA_001249|소녀는 새들을 사랑하여 잘 크기를 기도했습니다.|소녀는 새들을 사랑하여 잘 크기를 기도했습니다.
0033_G2A3E1S0C1_KMA_000798|계단을 오르는 그를 바라보는 이가 있었다.|계단을 오르는 그를 바라보는 이가 있었다.
0033_G2A3E1S0C1_KMA_001586|배가 서서히 뜨는 느낌이 들었습니다.|배가 서서히 뜨는 느낌이 들었습니다.
0033_G2A3E1S0C1_KMA_001671|물을 튀기며 장난을 걸고 있었다.|물을 튀기며 장난을 걸고 있었다.
0033_G2A3E1S0C1_KMA_000096|부드러운 인형을 아버지가 선물로 사다주셨습니다.|부드러운 인형을 아버지가 선물로 사다주셨습니다.
0033_G2A3E1S0C1_KMA_001491|차가 달아나기 시작하고서야 숨을 휘 쉬었습니다.|차가 달아나기 시작하고서야 숨을 휘 쉬었습니다.
0033_G2A3E1S0C1_KMA_001668|그들은 좋아서 이리 뛰고 저리 뛰고 했습니다.|그들은 좋아서 이리 뛰고 저리 뛰고 했습니다.
0033_G2A3E1S0C1_KMA_000289|분필을 집어든 다음 아주 커다란 글씨로 쓰셨습니다.|분필을 집어든 다음 아주 커다란 글씨로 쓰셨습니다.
0033_G2A3E1S0C1_KMA_001579|그녀와 숨바꼭질을 하며 즐거운 하루를 보냈다.|그녀와 숨바꼭질을 하며 즐거운 하루를 보냈다.
0033_G2A3E1S0C1_KMA_001386|집에 있는 일할 사람은 착실해!|집에 있는 일할 사람은 착실해!
0033_G2A3E1S0C1_KMA_000123|길을 잃어 헤매고 있는데 노인께서 도와주셨다.|길을 잃어 헤매고 있는데 노인께서 도와주셨다.
0033_G2A3E1S0C1_KMA_001098|그에게 매달리면 개도 뛰며 좋아했다.|그에게 매달리면 개도 뛰며 좋아했다.
0033_G2A3E1S0C1_KMA_001247|내가 힘도 제일 셀 것 아냐?|내가 힘도 제일 셀 것 아냐?
0033_G2A3E1S0C1_KMA_001465|적당한 이의 붓으로 기록되어 자랑스럽게 생각한다.|적당한 이의 붓으로 기록되어 자랑스럽게 생각한다.
0033_G2A3E1S0C1_KMA_000090|그가 피뢰침을 집 옆에 설치해주고 떠났다.|그가 피뢰침을 집 옆에 설치해주고 떠났다.
0033_G2A3E1S0C1_KMA_001609|지도 위에 선을 그으며 재미있어 했다.|지도 위에 선을 그으며 재미있어 했다.
0033_G2A3E1S0C1_KMA_000764|앞길에는 희망의 세상이 열릴 것을 믿습니다.|앞길에는 희망의 세상이 열릴 것을 믿습니다.
0033_G2A3E1S0C1_KMA_000752|형님, 모든게 다 운명이었다.|형님, 모든게 다 운명이었다.
0033_G2A3E1S0C1_KMA_000401|신어보고 싶었는데 신게 되어 기뻤다.|신어보고 싶었는데 신게 되어 기뻤다.
0033_G2A3E1S0C1_KMA_000526|자식이 흡족하게 자꾸 웃는다.|자식이 흡족하게 자꾸 웃는다.
0033_G2A3E1S0C1_KMA_001366|중앙대학교를 졸업한 뒤 사회에 기부하며 살았다.|중앙대학교를 졸업한 뒤 사회에 기부하며 살았다.
0033_G2A3E1S0C1_KMA_000179|냉기와 습기를 없애려 벽난로를 집에 설치했습니다.|냉기와 습기를 없애려 벽난로를 집에 설치했습니다.
0033_G2A3E1S0C1_KMA_001647|그의 개그를 사람들은 좋아했다.|그의 개그를 사람들은 좋아했다.
0033_G2A3E1S0C1_KMA_001054|자식의 웃음소리가 더할 수 없이 귀엽다.|자식의 웃음소리가 더할 수 없이 귀엽다.
0033_G2A3E1S0C1_KMA_001666|목적 지점이 가까워져 올수록 가슴이 두근거렸다.|목적 지점이 가까워져 올수록 가슴이 두근거렸다.
0033_G2A3E1S0C1_KMA_001298|매출에서 기능성 소재 사업이 반 이상을 차지한다.|매출에서 기능성 소재 사업이 반 이상을 차지한다.
0033_G2A3E1S0C1_KMA_001256|북극에는 하나밖에 없는 가로등을 켜는 사람이 있습니다.|북극에는 하나밖에 없는 가로등을 켜는 사람이 있습니다.
0033_G2A3E1S0C1_KMA_001117|그를 볼 때 지극히 사랑스러웠다.|그를 볼 때 지극히 사랑스러웠다.
0033_G2A3E1S0C1_KMA_001276|첫 앨범을 발매하자마자 빌보드 차트를 휩쓸었다.|첫 앨범을 발매하자마자 빌보드 차트를 휩쓸었다.
0033_G2A3E1S0C1_KMA_001621|시스템에 문제가 생겨 징계 없이 넘어갔습니다.|시스템에 문제가 생겨 징계 없이 넘어갔습니다.
0033_G2A3E1S0C1_KMA_000810|다시 그의 손을 힘있게 잡아 흔든다.|다시 그의 손을 힘있게 잡아 흔든다.
0033_G2A3E1S0C1_KMA_001688|동화의 본질에 주의해야겠다는 생각으로 가득 차 있다.|동화의 본질에 주의해야겠다는 생각으로 가득 차 있다.
0033_G2A3E1S0C1_KMA_000450|먹어본 물 중에서 가장 맛이 좋았습니다.|먹어본 물 중에서 가장 맛이 좋았습니다.
0033_G2A3E1S0C1_KMA_000131|모든 것이 새로이 신기하다.|모든 것이 새로이 신기하다.
0033_G2A3E1S0C1_KMA_000134|그 선수의 슈팅 시도가 성공했다.|그 선수의 슈팅 시도가 성공했다.
0033_G2A3E1S0C1_KMA_001687|골목까지 활개를 치며 올라간다.|골목까지 활개를 치며 올라간다.
0033_G2A3E1S0C1_KMA_001602|외투를 받았었을 때 즐거움을 숨길 수가 없었다.|외투를 받았었을 때 즐거움을 숨길 수가 없었다.
0033_G2A3E1S0C1_KMA_001439|결혼식에는 하객도 많았지만 기자들도 문전성시를 이루었다.|결혼식에는 하객도 많았지만 기자들도 문전성시를 이루었다.
0033_G2A3E1S0C1_KMA_001618|비밀 공간에서의 추억이 떠올라 기분이 즐거워졌다.|비밀 공간에서의 추억이 떠올라 기분이 즐거워졌다.
0033_G2A3E1S0C1_KMA_000740|독립 만세, 한 마디에 가만히 서 버렸다.|독립 만세, 한 마디에 가만히 서 버렸다.
0033_G2A3E1S0C1_KMA_001449|그 선수는 마침내 슈팅에 성공했다.|그 선수는 마침내 슈팅에 성공했다.
0033_G2A3E1S0C1_KMA_001305|화웨이의 파이브쥐 장비 기술력은 세계적인 수준으로 평가된다.|화웨이의 파이브쥐 장비 기술력은 세계적인 수준으로 평가된다.
0033_G2A3E1S0C1_KMA_001416|주교는 욕심이 없었습니다.|주교는 욕심이 없었습니다.
0033_G2A3E1S0C1_KMA_000183|두 개의 물체가 서로 닿아 비벼질 때 전기를 띠기 때문이야.|두 개의 물체가 서로 닿아 비벼질 때 전기를 띠기 때문이야.
0033_G2A3E1S0C1_KMA_001716|피곤할 때까지 노래와 춤을 추었습니다.|피곤할 때까지 노래와 춤을 추었습니다.
0033_G2A3E1S0C1_KMA_000067|이것은 교장님이 가끔 특별히 주는 것이었습니다.|이것은 교장님이 가끔 특별히 주는 것이었습니다.
0033_G2A3E1S0C1_KMA_001466|비버 아저씨는 나뭇가지를 옮겨 집을 지었습니다.|비버 아저씨는 나뭇가지를 옮겨 집을 지었습니다.
0033_G2A3E1S0C1_KMA_000120|그녀의 도움 덕에 크게 다치지 않았습니다.|그녀의 도움 덕에 크게 다치지 않았습니다.
0033_G2A3E1S0C1_KMA_001441|이를 중외에 선포한 것이 사월 초순이었다.|이를 중외에 선포한 것이 사월 초순이었다.
0033_G2A3E1S0C1_KMA_001633|어제 일어난 일을 신이 나서 얘기했습니다.|어제 일어난 일을 신이 나서 얘기했습니다.
0033_G2A3E1S0C1_KMA_000191|십삼 세 소녀의 꿈은 끝없이 펼쳐졌다.|십삼 세 소녀의 꿈은 끝없이 펼쳐졌다.
0033_G2A3E1S0C1_KMA_001339|이날 경매는 낙찰총액 최고를 기록했다.|이날 경매는 낙찰총액 최고를 기록했다.
0033_G2A3E1S0C1_KMA_001220|주인은 서른 살가량 된 여자로서 샨냥쓰라고 불리었습니다.|주인은 서른 살가량 된 여자로서 샨냥쓰라고 불리었습니다.
0033_G2A3E1S0C1_KMA_001655|이제 재미있는 시간을 갖자꾸나.|이제 재미있는 시간을 갖자꾸나.
0033_G2A3E1S0C1_KMA_001448|유럽 시장에서 시장 점유율이 증가했습니다.|유럽 시장에서 시장 점유율이 증가했습니다.
0033_G2A3E1S0C1_KMA_001394|자신이 무척 자랑스럽다.|자신이 무척 자랑스럽다.
0033_G2A3E1S0C1_KMA_001282|서울 엘지아트센터에 다녀왔다.|서울 엘지아트센터에 다녀왔다.
0033_G2A3E1S0C1_KMA_000743|고향이 없어진 나로서는 얼마나 힘들지 짐작했다.|고향이 없어진 나로서는 얼마나 힘들지 짐작했다.
0033_G2A3E1S0C1_KMA_001354|이걸 줍다니!|이걸 줍다니!
0033_G2A3E1S0C1_KMA_001701|이따금 이런 즐거운 생각이 내 머리를 스쳐 지나가곤 했습니다.|이따금 이런 즐거운 생각이 내 머리를 스쳐 지나가곤 했습니다.
0033_G2A3E1S0C1_KMA_001140|그녀는 이처럼 타오르기 쉬운 그를 사랑하였다.|그녀는 이처럼 타오르기 쉬운 그를 사랑하였다.
0033_G2A3E1S0C1_KMA_000900|당신이 시골에서 처음 온 양반인 줄 짐작했습니다.|당신이 시골에서 처음 온 양반인 줄 짐작했습니다.
0033_G2A3E1S0C1_KMA_001681|도련님은 여일히 싱글싱글 웃었다.|도련님은 여일히 싱글싱글 웃었다.
0033_G2A3E1S0C1_KMA_001685|투어에 참여할 수 있을까요?|투어에 참여할 수 있을까요?
0033_G2A3E1S0C1_KMA_000068|제가 시계를 찾아왔어요.|제가 시계를 찾아왔어요.
0033_G2A3E1S0C1_KMA_001079|그녀는 붙임성이 좋아 인기가 많다.|그녀는 붙임성이 좋아 인기가 많다.
0033_G2A3E1S0C1_KMA_001137|야무지기만 한 줄 알았는데!|야무지기만 한 줄 알았는데!
0033_G2A3E1S0C1_KMA_001947|가슴을 짓누르던 것이 풀리기 시작했습니다.|가슴을 짓누르던 것이 풀리기 시작했습니다.
0033_G2A3E1S0C1_KMA_001069|색시는 천하에 당할 사람이 없게 어여뻤습니다.|색시는 천하에 당할 사람이 없게 어여뻤습니다.
0033_G2A3E1S0C1_KMA_001429|상 탄 송아지를 보여주었다.|상 탄 송아지를 보여주었다.
0033_G2A3E1S0C1_KMA_001071|며칠 새로 두 뺨에 살이 토실토실하게 올랐다.|며칠 새로 두 뺨에 살이 토실토실하게 올랐다.
0033_G2A3E1S0C1_KMA_000386|짜릿하고 시원하게, 워터 어트랙션!|짜릿하고 시원하게, 워터 어트랙션!
0033_G2A3E1S0C1_KMA_000055|같이 떠나자는 말에 정신이 들었다.|같이 떠나자는 말에 정신이 들었다.
0033_G2A3E1S0C1_KMA_001442|많은 시험에 통과해야 했지만 해냈어.|많은 시험에 통과해야 했지만 해냈어.
0033_G2A3E1S0C1_KMA_000496|묘지에 있는 십자가들을 하늘을 향해 세워두었다.|묘지에 있는 십자가들을 하늘을 향해 세워두었다.
0033_G2A3E1S0C1_KMA_000871|깜박깜박 전등불빛이 빛춰진다.|깜박깜박 전등불빛이 빛춰진다.
0033_G2A3E1S0C1_KMA_001135|사랑스러운 그녀를 만나 결혼까지 할 수 있었다.|사랑스러운 그녀를 만나 결혼까지 할 수 있었다.
0033_G2A3E1S0C1_KMA_000127|사람들이 하나둘씩 걸리버를 도와주기 시작했어요.|사람들이 하나둘씩 걸리버를 도와주기 시작했어요.
0033_G2A3E1S0C1_KMA_000722|미력을 다하기를 결심하였다는 기사를 읽고 감격을 받았다.|미력을 다하기를 결심하였다는 기사를 읽고 감격을 받았다.
0033_G2A3E1S0C1_KMA_000184|유대교는 유일신을 믿어요.|유대교는 유일신을 믿어요.
