0033_G2A3E1S0C1_KMA_000709|큰 애를 보통학교를 졸업 시켰어.|큰 애를 보통학교를 졸업 시켰어.
0033_G2A3E1S0C1_KMA_000700|이 형제를 가지런히 앉히고 바라볼 때에 노부인도 감개무량한 모양이었다.|이 형제를 가지런히 앉히고 바라볼 때에 노부인도 감개무량한 모양이었다.
0033_G2A3E1S0C1_KMA_001861|우스워서 죽을 뻔했다.|우스워서 죽을 뻔했다.
0033_G2A3E1S0C1_KMA_001275|오히려 삶의 환희를 느꼈다.|오히려 삶의 환희를 느꼈다.
0033_G2A3E1S0C1_KMA_000366|위태롭던 그때 같은 편의 군인들이 몰려왔습니다.|위태롭던 그때 같은 편의 군인들이 몰려왔습니다.
0033_G2A3E1S0C1_KMA_001888|짝사랑하던 그녀를 만날 수 있게 되어 기쁘다.|짝사랑하던 그녀를 만날 수 있게 되어 기쁘다.
0033_G2A3E1S0C1_KMA_001864|이 기쁨을 무엇과도 바꾸고 싶지는 않았다.|이 기쁨을 무엇과도 바꾸고 싶지는 않았다.
0033_G2A3E1S0C1_KMA_001127|한 가을의 맑음을 사랑할 만하다.|한 가을의 맑음을 사랑할 만하다.
0033_G2A3E1S0C1_KMA_000797|경제 성장을 위해 아이들이 일하는 데 이용되기도 합니다.|경제 성장을 위해 아이들이 일하는 데 이용되기도 합니다.
0033_G2A3E1S0C1_KMA_001630|같이 놀자며 팔을 잡아당기고 있었습니다.|같이 놀자며 팔을 잡아당기고 있었습니다.
0033_G2A3E1S0C1_KMA_001915|외다리 군인은 너무 행복해서 눈물이 났습니다.|외다리 군인은 너무 행복해서 눈물이 났습니다.
0033_G2A3E1S0C1_KMA_001938|소녀는 활짝 웃더니 그만 돌아가야겠다고 말했습니다.|소녀는 활짝 웃더니 그만 돌아가야겠다고 말했습니다.
0033_G2A3E1S0C1_KMA_001909|아이의 첫 울음 소리에 그녀는 행복했다.|아이의 첫 울음 소리에 그녀는 행복했다.
0033_G2A3E1S0C1_KMA_001083|나는 당신의 것이에요.|나는 당신의 것이에요.
0033_G2A3E1S0C1_KMA_000854|가까워질수록 산하가 맞아주는 듯함은 익숙해서인가 보다.|가까워질수록 산하가 맞아주는 듯함은 익숙해서인가 보다.
0033_G2A3E1S0C1_KMA_000746|어떻게 해야 영혼을 살릴 수 있는지 말해 주세요.|어떻게 해야 영혼을 살릴 수 있는지 말해 주세요.
0033_G2A3E1S0C1_KMA_000311|백작은 그만큼 큰 힘을 가졌어.|백작은 그만큼 큰 힘을 가졌어.
0033_G2A3E1S0C1_KMA_000380|그리운 어머니 품에나 안긴 기쁨이었습니다.|그리운 어머니 품에나 안긴 기쁨이었습니다.
0033_G2A3E1S0C1_KMA_001289|백화점이 해외 회사와 수출 계약을 체결했다.|백화점이 해외 회사와 수출 계약을 체결했다.
0033_G2A3E1S0C1_KMA_001481|폭군이 죽었단 소식에 사람들은 풍악을 울렸다.|폭군이 죽었단 소식에 사람들은 풍악을 울렸다.
0033_G2A3E1S0C1_KMA_001910|그녀는 그 말을 듣고 기뻐서 뛰고 싶었습니다.|그녀는 그 말을 듣고 기뻐서 뛰고 싶었습니다.
0033_G2A3E1S0C1_KMA_000027|그녀를 기다리다가 차소리를 듣고 짐을 옮겨주었다.|그녀를 기다리다가 차소리를 듣고 짐을 옮겨주었다.
0033_G2A3E1S0C1_KMA_001757|한가한 마음으로 산악미를 음미하는 것이 정취가 될 것이다.|한가한 마음으로 산악미를 음미하는 것이 정취가 될 것이다.
0033_G2A3E1S0C1_KMA_001510|금화산우에 올라선 우리는 산 아래를 쳐다봤다.|금화산우에 올라선 우리는 산 아래를 쳐다봤다.
0033_G2A3E1S0C1_KMA_000002|찾아온 것만으로 기쁜 일이라 생각했습니다.|찾아온 것만으로 기쁜 일이라 생각했습니다.
0033_G2A3E1S0C1_KMA_001379|우리 고장 특산품이야.|우리 고장 특산품이야.
0033_G2A3E1S0C1_KMA_000870|거기 있었구나.|거기 있었구나.
0033_G2A3E1S0C1_KMA_000714|낮에는 해가 떠요.|낮에는 해가 떠요.
0033_G2A3E1S0C1_KMA_000005|그는 그 말씀을 감사하게 여겼습니다.|그는 그 말씀을 감사하게 여겼습니다.
0033_G2A3E1S0C1_KMA_001576|암만 봐도 총명한 아가씨야!|암만 봐도 총명한 아가씨야!
0033_G2A3E1S0C1_KMA_001153|대사는 사람들의 간청을 뿌리치고 말문을 열었습니다.|대사는 사람들의 간청을 뿌리치고 말문을 열었습니다.
0033_G2A3E1S0C1_KMA_001906|즐겁고 행복한 이야기를 해 주세요.|즐겁고 행복한 이야기를 해 주세요.
0033_G2A3E1S0C1_KMA_001158|우주의 별을 바라보는 상상을 해 보세요.|우주의 별을 바라보는 상상을 해 보세요.
0033_G2A3E1S0C1_KMA_000662|형기 7년까지 가지 않아도 이제는 됐다.|형기 7년까지 가지 않아도 이제는 됐다.
0033_G2A3E1S0C1_KMA_001179|임금님이 행진에 입으신 옷을 내가 만들었다.|임금님이 행진에 입으신 옷을 내가 만들었다.
0033_G2A3E1S0C1_KMA_000042|죽어도 너의 감사한 은혜는 잊지 못하겠다.|죽어도 너의 감사한 은혜는 잊지 못하겠다.
0033_G2A3E1S0C1_KMA_001778|나는 그녀가 행복해하는 모습을 보았습니다.|나는 그녀가 행복해하는 모습을 보았습니다.
0033_G2A3E1S0C1_KMA_001577|여인이 얼마나 기뻐하는지를 알게 되었습니다.|여인이 얼마나 기뻐하는지를 알게 되었습니다.
0033_G2A3E1S0C1_KMA_001822|바다가 너무 예뻐서 기분이 좋았어.|바다가 너무 예뻐서 기분이 좋았어.
0033_G2A3E1S0C1_KMA_000160|세기의 커플이 결혼을 발표했다.|세기의 커플이 결혼을 발표했다.
0033_G2A3E1S0C1_KMA_000047|호랑이는 한 달에 두 번 돼지를 놓고 갔다.|호랑이는 한 달에 두 번 돼지를 놓고 갔다.
0033_G2A3E1S0C1_KMA_001320|킬리만자로는 고원에 위엄 있게 솟아있다.|킬리만자로는 고원에 위엄 있게 솟아있다.
0033_G2A3E1S0C1_KMA_000274|아동 세계는 아름다운 시의 낙원이다.|아동 세계는 아름다운 시의 낙원이다.
0033_G2A3E1S0C1_KMA_000425|아주 착실한 부인이야.|아주 착실한 부인이야.
0033_G2A3E1S0C1_KMA_000804|지성으로 기도를 끝낸 그녀는 계속 빌었습니다.|지성으로 기도를 끝낸 그녀는 계속 빌었습니다.
0033_G2A3E1S0C1_KMA_001631|그는 심야에 산책하는 것을 즐겼다.|그는 심야에 산책하는 것을 즐겼다.
0033_G2A3E1S0C1_KMA_000606|웃던 여왕은 신이 나서 궁전으로 돌아갔습니다.|웃던 여왕은 신이 나서 궁전으로 돌아갔습니다.
0033_G2A3E1S0C1_KMA_001749|아내가 임신하자 그는 미친 듯이 좋아했다.|아내가 임신하자 그는 미친 듯이 좋아했다.
0033_G2A3E1S0C1_KMA_000809|벨 소리에 뛰어가 수화기를 귀에 댄다.|벨 소리에 뛰어가 수화기를 귀에 댄다.
0033_G2A3E1S0C1_KMA_002000|이제는 마술쟁이 병이 나았어.|이제는 마술쟁이 병이 나았어.
0033_G2A3E1S0C1_KMA_000435|염려해주신 보람으로 백성들이 다퉈가며 헌납하고 있습니다.|염려해주신 보람으로 백성들이 다퉈가며 헌납하고 있습니다.
0033_G2A3E1S0C1_KMA_001076|어머니는 아버지와 딴판으로 훨씬 귀여워한다.|어머니는 아버지와 딴판으로 훨씬 귀여워한다.
0033_G2A3E1S0C1_KMA_000936|나라님께서는 대단히 기뻐하셨습니다.|나라님께서는 대단히 기뻐하셨습니다.
0033_G2A3E1S0C1_KMA_000651|영감은 더없이 만족해하는 눈치다.|영감은 더없이 만족해하는 눈치다.
0033_G2A3E1S0C1_KMA_000166|집에 다다르자 어떻게 알았는지 잠에서 깨 들어갔습니다.|집에 다다르자 어떻게 알았는지 잠에서 깨 들어갔습니다.
0033_G2A3E1S0C1_KMA_000177|몰라서 못하는 것이 아니라고 대담하게 말했다.|몰라서 못하는 것이 아니라고 대담하게 말했다.
0033_G2A3E1S0C1_KMA_000758|평소 네가 예의도 바르고 부지런하다 들었다.|평소 네가 예의도 바르고 부지런하다 들었다.
0033_G2A3E1S0C1_KMA_001929|그녀는 등이 팬 옷을 입었지만 아주 행복해 보였습니다.|그녀는 등이 팬 옷을 입었지만 아주 행복해 보였습니다.
0033_G2A3E1S0C1_KMA_001498|신하들은 감탄의 소리를 질렀습니다.|신하들은 감탄의 소리를 질렀습니다.
0033_G2A3E1S0C1_KMA_000072|다 좋으니 그저 나타난 것만이 고마웠다.|다 좋으니 그저 나타난 것만이 고마웠다.
0033_G2A3E1S0C1_KMA_000579|임꺽정의 풍채도 저렇지나 않았을까고 생각하기를 마지않았다.|임꺽정의 풍채도 저렇지나 않았을까고 생각하기를 마지않았다.
0033_G2A3E1S0C1_KMA_001704|그것 참 잘 됐다.|그것 참 잘 됐다.
0033_G2A3E1S0C1_KMA_001623|우리 둘의 합창 소리는 교실이 떠나갈 듯 하였다.|우리 둘의 합창 소리는 교실이 떠나갈 듯 하였다.
0033_G2A3E1S0C1_KMA_000142|수학 문제를 나가서 푸는 아이는 신처럼 우러러보이던 것이다.|수학 문제를 나가서 푸는 아이는 신처럼 우러러보이던 것이다.
0033_G2A3E1S0C1_KMA_000811|아들의 계획을 듣고는 뛸 듯이 기뻐했다.|아들의 계획을 듣고는 뛸 듯이 기뻐했다.
0033_G2A3E1S0C1_KMA_001172|정말 그래 빵 종류가 많아.|정말 그래 빵 종류가 많아.
0033_G2A3E1S0C1_KMA_001511|야아 겉에서 보기엔 전통 한옥 같더니 안 구조는 현대식이네.|야아 겉에서 보기엔 전통 한옥 같더니 안 구조는 현대식이네.
0033_G2A3E1S0C1_KMA_000639|그는 호랑이 없어진 산속의 토끼처럼 기뻐했다.|그는 호랑이 없어진 산속의 토끼처럼 기뻐했다.
0033_G2A3E1S0C1_KMA_000795|우선 그를 맞아들일 준비는 된 것이라고 생각했다.|우선 그를 맞아들일 준비는 된 것이라고 생각했다.
0033_G2A3E1S0C1_KMA_001667|픽 하고 웃으면서, 그것도 모를라고 했다.|픽 하고 웃으면서, 그것도 모를라고 했다.
0033_G2A3E1S0C1_KMA_000557|떠들지 않을 것이니 용서하세요.|떠들지 않을 것이니 용서하세요.
0033_G2A3E1S0C1_KMA_000148|날개가 생겨 날아다닐 수 있게 되었습니다.|날개가 생겨 날아다닐 수 있게 되었습니다.
0033_G2A3E1S0C1_KMA_001019|저기 새빨간 양옥집 저 집이에요.|저기 새빨간 양옥집 저 집이에요.
0033_G2A3E1S0C1_KMA_001897|이정도면 만족해요.|이정도면 만족해요.
0033_G2A3E1S0C1_KMA_001625|별별 연극을 다 해야지요.|별별 연극을 다 해야지요.
0033_G2A3E1S0C1_KMA_000884|그 선생님이 정거장 안으로 들어오지 않습니까!|그 선생님이 정거장 안으로 들어오지 않습니까!
0033_G2A3E1S0C1_KMA_001990|그의 도움으로 풀려났습니다.|그의 도움으로 풀려났습니다.
0033_G2A3E1S0C1_KMA_000195|혼자서 생각하고 탄식하고 하였다.|혼자서 생각하고 탄식하고 하였다.
0033_G2A3E1S0C1_KMA_000326|국왕 다음으로 많은 군사를 가졌다.|국왕 다음으로 많은 군사를 가졌다.
0033_G2A3E1S0C1_KMA_001654|근래에 없던 그의 활발한 모양이었다.|근래에 없던 그의 활발한 모양이었다.
0033_G2A3E1S0C1_KMA_001842|희망의 빛을 본 듯이 무척 기뻐하였습니다.|희망의 빛을 본 듯이 무척 기뻐하였습니다.
0033_G2A3E1S0C1_KMA_001185|맙소사, 이렇게 웅장한 이곳은 어딥니까?|맙소사, 이렇게 웅장한 이곳은 어딥니까?
0033_G2A3E1S0C1_KMA_001168|동생이 빨리 와서, 무한한 정을 풀고 싶다.|동생이 빨리 와서, 무한한 정을 풀고 싶다.
0033_G2A3E1S0C1_KMA_001894|그는 상기되어 뛰며 만세를 불렀다.|그는 상기되어 뛰며 만세를 불렀다.
0033_G2A3E1S0C1_KMA_001795|그는 생전 처음으로 글씨가 잘 써져서 맘이 기쁘다.|그는 생전 처음으로 글씨가 잘 써져서 맘이 기쁘다.
0033_G2A3E1S0C1_KMA_001216|산 어귀 호랑이 길목에 우리 집이 있었던 것이다.|산 어귀 호랑이 길목에 우리 집이 있었던 것이다.
0033_G2A3E1S0C1_KMA_001272|내 날개야말로 훌륭하지!|내 날개야말로 훌륭하지!
0033_G2A3E1S0C1_KMA_000266|나뭇잎만 바시락 해도 가슴이 뛰었다.|나뭇잎만 바시락 해도 가슴이 뛰었다.
0033_G2A3E1S0C1_KMA_000821|역시 반갑고 정다웠다.|역시 반갑고 정다웠다.
0033_G2A3E1S0C1_KMA_001490|줄이 끊어져서 나중에 그의 두 팔이 활짝 펴졌습니다.|줄이 끊어져서 나중에 그의 두 팔이 활짝 펴졌습니다.
0033_G2A3E1S0C1_KMA_001693|나의 눈에 비친 연애는 재미있는 장난감입니다.|나의 눈에 비친 연애는 재미있는 장난감입니다.
0033_G2A3E1S0C1_KMA_001676|밭을 갈면서도 즐거운지 노래를 흥얼거리고 있었습니다.|밭을 갈면서도 즐거운지 노래를 흥얼거리고 있었습니다.
0033_G2A3E1S0C1_KMA_001010|나는 큰배추흰나비의 애벌레를 기르기 시작했습니다.|나는 큰배추흰나비의 애벌레를 기르기 시작했습니다.
0033_G2A3E1S0C1_KMA_001887|어느 날 송아지를 선물로 받았습니다.|어느 날 송아지를 선물로 받았습니다.
0033_G2A3E1S0C1_KMA_000558|이날 미국인 군정간부도 전부 회장하였다.|이날 미국인 군정간부도 전부 회장하였다.
0033_G2A3E1S0C1_KMA_001908|불쌍한 소녀의 가련한 눈에 잠깐 기쁜 빛이 돌았습니다.|불쌍한 소녀의 가련한 눈에 잠깐 기쁜 빛이 돌았습니다.
0033_G2A3E1S0C1_KMA_000938|자기의 어깨를 친 사람을 쓸어안았다.|자기의 어깨를 친 사람을 쓸어안았다.
0033_G2A3E1S0C1_KMA_000993|에스키모인들은 추워서 모피로 몸을 감싼다.|에스키모인들은 추워서 모피로 몸을 감싼다.
0033_G2A3E1S0C1_KMA_000754|오래도록 따뜻한 마음을 잊지 않았습니다.|오래도록 따뜻한 마음을 잊지 않았습니다.
0033_G2A3E1S0C1_KMA_001548|그가 그녀를 데리고 왕궁을 몰래 빠져나갔다.|그가 그녀를 데리고 왕궁을 몰래 빠져나갔다.
0033_G2A3E1S0C1_KMA_001081|그의 존재는 그녀에게 있어서는 위대하였던 것이다.|그의 존재는 그녀에게 있어서는 위대하였던 것이다.
0033_G2A3E1S0C1_KMA_000194|나라끼리 활발하게 거래하는 것을 자유무역이라고 합니다.|나라끼리 활발하게 거래하는 것을 자유무역이라고 합니다.
0033_G2A3E1S0C1_KMA_001611|껄껄 웃는다.|껄껄 웃는다.
0033_G2A3E1S0C1_KMA_000221|이상한 형체가 걸어 나왔는데 유령으로 착각했어.|이상한 형체가 걸어 나왔는데 유령으로 착각했어.
0033_G2A3E1S0C1_KMA_001277|너 고기 많이 얻어왔구나.|너 고기 많이 얻어왔구나.
0033_G2A3E1S0C1_KMA_000467|어릿광대 덕으로 그녀가 몹시 좋아하는 것을 보고 기뻐했다.|어릿광대 덕으로 그녀가 몹시 좋아하는 것을 보고 기뻐했다.
0033_G2A3E1S0C1_KMA_000568|세수를 하고 밥을 먹기 시작하였다.|세수를 하고 밥을 먹기 시작하였다.
0033_G2A3E1S0C1_KMA_001029|눈동자가 반만큼 웃으면서 그를 쳐다보았다.|눈동자가 반만큼 웃으면서 그를 쳐다보았다.
0033_G2A3E1S0C1_KMA_000442|바깥쪽으로 자석이 반쯤 나오도록 테이프로 붙였어요.|바깥쪽으로 자석이 반쯤 나오도록 테이프로 붙였어요.
0033_G2A3E1S0C1_KMA_000252|그녀를 소개하는 방법은 압도적인 것이라 하겠다.|그녀를 소개하는 방법은 압도적인 것이라 하겠다.
0033_G2A3E1S0C1_KMA_001410|내가 담당한 청약마감률은 소폭 증가했다.|내가 담당한 청약마감률은 소폭 증가했다.
0033_G2A3E1S0C1_KMA_000170|나무꾼은 큰 도끼를 휘둘렀습니다.|나무꾼은 큰 도끼를 휘둘렀습니다.
0033_G2A3E1S0C1_KMA_000586|그 호수에까지 온 것이 기쁜 일이었습니다.|그 호수에까지 온 것이 기쁜 일이었습니다.
0033_G2A3E1S0C1_KMA_000431|병을 없앨 수 있는 약을 얻어 기쁘다.|병을 없앨 수 있는 약을 얻어 기쁘다.
0033_G2A3E1S0C1_KMA_000468|노파는 대답을 듣고 안심하고 마을로 내려갔습니다.|노파는 대답을 듣고 안심하고 마을로 내려갔습니다.
0033_G2A3E1S0C1_KMA_001262|응원하고 있던 선수에 의해 골문이 열렸다.|응원하고 있던 선수에 의해 골문이 열렸다.
0033_G2A3E1S0C1_KMA_000335|도착하니 사람들이 모여 환영회를 열어 주었습니다.|도착하니 사람들이 모여 환영회를 열어 주었습니다.
0033_G2A3E1S0C1_KMA_001533|모두가 자유이니 기뻐하십시오!|모두가 자유이니 기뻐하십시오!
0033_G2A3E1S0C1_KMA_001170|마을이 깨끗하게 정리된 후에 여왕벌은 안나를 불렀습니다.|마을이 깨끗하게 정리된 후에 여왕벌은 안나를 불렀습니다.
0033_G2A3E1S0C1_KMA_000472|손뼉을 치고 뛰면서 기뻐하였습니다.|손뼉을 치고 뛰면서 기뻐하였습니다.
0033_G2A3E1S0C1_KMA_000372|꿈이 이렇게 유쾌한 세계였던가!|꿈이 이렇게 유쾌한 세계였던가!
0033_G2A3E1S0C1_KMA_001034|술기운에 젖으면 어린 자식이 더 귀여워진다.|술기운에 젖으면 어린 자식이 더 귀여워진다.
0033_G2A3E1S0C1_KMA_001139|이렇게 커가는 그들이 한없이 귀엽게만 여겨졌다.|이렇게 커가는 그들이 한없이 귀엽게만 여겨졌다.
0033_G2A3E1S0C1_KMA_001178|놀라워하고 있던 사람들은 서로의 얼굴만 쳐다보며 어찌할 줄을 몰랐습니다.|놀라워하고 있던 사람들은 서로의 얼굴만 쳐다보며 어찌할 줄을 몰랐습니다.
0033_G2A3E1S0C1_KMA_001499|잠자리를 마련하고, 물고기를 잡으며 살았습니다.|잠자리를 마련하고, 물고기를 잡으며 살았습니다.
0033_G2A3E1S0C1_KMA_001568|난 우리 집을 가장 예쁜 색깔로 칠하고 싶다고.|난 우리 집을 가장 예쁜 색깔로 칠하고 싶다고.
0033_G2A3E1S0C1_KMA_000948|얘기를 나눌 수 있는 동무가 들어왔구나.|얘기를 나눌 수 있는 동무가 들어왔구나.
0033_G2A3E1S0C1_KMA_000498|새끼 귀뚜라미를 모두 뒷산에 풀어주었습니다.|새끼 귀뚜라미를 모두 뒷산에 풀어주었습니다.
0033_G2A3E1S0C1_KMA_000751|텅 빈 늦가을의 쓸쓸해 보이는 논바닥이 애틋했다.|텅 빈 늦가을의 쓸쓸해 보이는 논바닥이 애틋했다.
0033_G2A3E1S0C1_KMA_000766|가라앉은 두 사람의 가슴에 불을 지르진 않았다.|가라앉은 두 사람의 가슴에 불을 지르진 않았다.
0033_G2A3E1S0C1_KMA_001406|이 여자는 우리 형과 결혼한 여자예요.|이 여자는 우리 형과 결혼한 여자예요.
0033_G2A3E1S0C1_KMA_000484|야외 공연 티켓팅을 간발의 차로 성공하였다.|야외 공연 티켓팅을 간발의 차로 성공하였다.
0033_G2A3E1S0C1_KMA_001271|오늘 공부한 내용을 다 외웠다.|오늘 공부한 내용을 다 외웠다.
0033_G2A3E1S0C1_KMA_001201|신처럼 존경하고 사랑하는 그녀였다.|신처럼 존경하고 사랑하는 그녀였다.
0033_G2A3E1S0C1_KMA_001837|다시 녹아나지.|다시 녹아나지.
0033_G2A3E1S0C1_KMA_001022|뺑 돌아가는 쇠로 된 양옥집이니까요.|뺑 돌아가는 쇠로 된 양옥집이니까요.
0033_G2A3E1S0C1_KMA_000018|당신의 마음은 하늘의 별보다 더 아름답습니다.|당신의 마음은 하늘의 별보다 더 아름답습니다.
0033_G2A3E1S0C1_KMA_000963|다섯 시에 만나기로 약속했으니깐 신부 댁이겠네.|다섯 시에 만나기로 약속했으니깐 신부 댁이겠네.
0033_G2A3E1S0C1_KMA_001418|그가 시장을 좌우하게 됐어요.|그가 시장을 좌우하게 됐어요.
0033_G2A3E1S0C1_KMA_001726|웃고 손뼉 치며 즐거워했습니다.|웃고 손뼉 치며 즐거워했습니다.
0033_G2A3E1S0C1_KMA_001483|요정들이 꽃밭을 둘러싸고 편안하게 만들어주었습니다.|요정들이 꽃밭을 둘러싸고 편안하게 만들어주었습니다.
0033_G2A3E1S0C1_KMA_000050|고마워.|고마워.
0033_G2A3E1S0C1_KMA_001860|얼굴에 평화와 희열이 비침도 자연의 세이다.|얼굴에 평화와 희열이 비침도 자연의 세이다.
0033_G2A3E1S0C1_KMA_001637|내일 과거를 보니 가서 대신이 되십시오.|내일 과거를 보니 가서 대신이 되십시오.
0033_G2A3E1S0C1_KMA_000940|가나와 맞붙어 우리나라가 이길 수 있었다.|가나와 맞붙어 우리나라가 이길 수 있었다.
0033_G2A3E1S0C1_KMA_001659|첫 외출을 즐겁게 보내라.|첫 외출을 즐겁게 보내라.
0033_G2A3E1S0C1_KMA_000731|기쁨을 다하여 만세를 부르면서 천천히 떠났습니다.|기쁨을 다하여 만세를 부르면서 천천히 떠났습니다.
0033_G2A3E1S0C1_KMA_000325|숯이란 얄궂은 물건이다.|숯이란 얄궂은 물건이다.
0033_G2A3E1S0C1_KMA_001198|위대함을 입증해주는 증거라 할 수 있습니다.|위대함을 입증해주는 증거라 할 수 있습니다.
0033_G2A3E1S0C1_KMA_000602|나에게 이만큼 맞게 짓긴 힘들 것이오.|나에게 이만큼 맞게 짓긴 힘들 것이오.
0033_G2A3E1S0C1_KMA_000319|대중을 먹이면서 모았던 예수를 우러러본다.|대중을 먹이면서 모았던 예수를 우러러본다.
0033_G2A3E1S0C1_KMA_000394|티켓이 무효로 돼도 아깝지 않다고 생각했다.|티켓이 무효로 돼도 아깝지 않다고 생각했다.
0033_G2A3E1S0C1_KMA_001549|이제 집으로 가세요.|이제 집으로 가세요.
0033_G2A3E1S0C1_KMA_001319|왕 이외에는 이 문을 통과할 수 없어.|왕 이외에는 이 문을 통과할 수 없어.
0033_G2A3E1S0C1_KMA_001025|옛날이야기의 여우들은 사람이 좋아 따라다녔다고 전해진다.|옛날이야기의 여우들은 사람이 좋아 따라다녔다고 전해진다.
0033_G2A3E1S0C1_KMA_000196|가수들은 화려한 색깔의 무대 의상을 입고 있었다.|가수들은 화려한 색깔의 무대 의상을 입고 있었다.
0033_G2A3E1S0C1_KMA_001463|정직하고도 기억력이 확실하다.|정직하고도 기억력이 확실하다.
0033_G2A3E1S0C1_KMA_000075|옳거니, 달래로 무를 사러 가는구나!|옳거니, 달래로 무를 사러 가는구나!
0033_G2A3E1S0C1_KMA_001123|나는 당신을 사랑합니다.|나는 당신을 사랑합니다.
0033_G2A3E1S0C1_KMA_000079|프랑스의 상팀이라는 동전은 센트의 오 분의 일정도 가치밖에 안돼요.|프랑스의 상팀이라는 동전은 센트의 오 분의 일정도 가치밖에 안돼요.
0033_G2A3E1S0C1_KMA_001512|그 뒤 그들은 파랑새를 하늘에 날려 자유를 주었답니다.|그 뒤 그들은 파랑새를 하늘에 날려 자유를 주었답니다.
0033_G2A3E1S0C1_KMA_000164|거미는 슬그머니 가랑잎 뒤로 사라져 버렸습니다.|거미는 슬그머니 가랑잎 뒤로 사라져 버렸습니다.
0033_G2A3E1S0C1_KMA_000633|아까 대답했던 학생이 손을 들어 답을 했지.|아까 대답했던 학생이 손을 들어 답을 했지.
0033_G2A3E1S0C1_KMA_000499|거기가 좋겠군요, 하고 나는 말했다.|거기가 좋겠군요, 하고 나는 말했다.
0033_G2A3E1S0C1_KMA_000434|다른 이들을 즐겁게 해주기 위해 노력했어.|다른 이들을 즐겁게 해주기 위해 노력했어.
0033_G2A3E1S0C1_KMA_000407|마침내 방법을 생각해 내었습니다.|마침내 방법을 생각해 내었습니다.
0033_G2A3E1S0C1_KMA_000094|눈을 뜨니 그녀는 여느 때처럼 시중을 들려고 와 있었습니다.|눈을 뜨니 그녀는 여느 때처럼 시중을 들려고 와 있었습니다.
0033_G2A3E1S0C1_KMA_001265|짚 지붕과는 비교가 되지 않는 청기와를 사세요.|짚 지붕과는 비교가 되지 않는 청기와를 사세요.
0033_G2A3E1S0C1_KMA_000044|고마워요. 덕분에 저도 기운을 차렸어요.|고마워요. 덕분에 저도 기운을 차렸어요.
0033_G2A3E1S0C1_KMA_000576|허례허식을 싫어하는 국장의 말을 따랐다.|허례허식을 싫어하는 국장의 말을 따랐다.
0033_G2A3E1S0C1_KMA_001228|성과를 인정받아 사 위에 이름을 올렸다.|성과를 인정받아 사 위에 이름을 올렸다.
0033_G2A3E1S0C1_KMA_001911|맛있는 사과를 베어 먹으니 맛이 있었다.|맛있는 사과를 베어 먹으니 맛이 있었다.
0033_G2A3E1S0C1_KMA_001566|멜로 드라마에 마음이 유쾌해져서 집으로 돌아왔다.|멜로 드라마에 마음이 유쾌해져서 집으로 돌아왔다.
0033_G2A3E1S0C1_KMA_000144|이제 사람들 속에 의연하게 서 있다.|이제 사람들 속에 의연하게 서 있다.
0033_G2A3E1S0C1_KMA_001937|괜찮아요, 저에게 가을이 왔으니까요.|괜찮아요, 저에게 가을이 왔으니까요.
0033_G2A3E1S0C1_KMA_001464|흑 칠과 백 십사 가 알파고의 자랑스러운 특허입니다.|흑 칠과 백 십사 가 알파고의 자랑스러운 특허입니다.
0033_G2A3E1S0C1_KMA_000346|그은 모래톱의 얕은 곳을 따라 마을까지 헤엄쳐 갔다.|그은 모래톱의 얕은 곳을 따라 마을까지 헤엄쳐 갔다.
0033_G2A3E1S0C1_KMA_001719|잔 가득 흥을 부어, 즐기다가 오리라.|잔 가득 흥을 부어, 즐기다가 오리라.
0033_G2A3E1S0C1_KMA_001545|돼지는 하루 종일 놀기만 했어요.|돼지는 하루 종일 놀기만 했어요.
0033_G2A3E1S0C1_KMA_000692|어머니는 아버지 위패를 모신 방에서 밤을 새우셨다.|어머니는 아버지 위패를 모신 방에서 밤을 새우셨다.
0033_G2A3E1S0C1_KMA_001879|뇌보다는 심장을 갖는게 더 행복할 것 같아.|뇌보다는 심장을 갖는게 더 행복할 것 같아.
0033_G2A3E1S0C1_KMA_001453|때려라하고 말하면 무엇이든지 나오는 신기한 방망이예요!|때려라하고 말하면 무엇이든지 나오는 신기한 방망이예요!
0033_G2A3E1S0C1_KMA_001190|횃불을 든 작은 사람들이 공손히 절했습니다.|횃불을 든 작은 사람들이 공손히 절했습니다.
0033_G2A3E1S0C1_KMA_001371|저는 선생님을 숭배합니다.|저는 선생님을 숭배합니다.
0033_G2A3E1S0C1_KMA_001532|포탄이 쏟아지던 전쟁이 끝났다.|포탄이 쏟아지던 전쟁이 끝났다.
0033_G2A3E1S0C1_KMA_001589|그는 아이들과 이런 이야기를 하고 있으면 마음이 즐거웠다.|그는 아이들과 이런 이야기를 하고 있으면 마음이 즐거웠다.
0033_G2A3E1S0C1_KMA_001868|여기에 다시 왔을 때 사위로 삼도록 하겠다.|여기에 다시 왔을 때 사위로 삼도록 하겠다.
0033_G2A3E1S0C1_KMA_000635|이번 대회의 네 번째 골이다.|이번 대회의 네 번째 골이다.
0033_G2A3E1S0C1_KMA_000975|찾아왔었다고요?|찾아왔었다고요?
0033_G2A3E1S0C1_KMA_000420|검찰은 혐의를 정확하게 수사하고 있다.|검찰은 혐의를 정확하게 수사하고 있다.
0033_G2A3E1S0C1_KMA_001133|놈팡이 정신이 절반이나 나갔지.|놈팡이 정신이 절반이나 나갔지.
